rank,lecture_id,recommendation_score,preference_similarity,predicted_quality_norm,predicted_quality_5pt,article_count,rating_count,rating_average,rating_average_norm,assignment_low_score,assignment_high_score,teamwork_low_score,teamwork_high_score,grading_generous_score,grading_strict_score,attendance_light_score,attendance_strict_score,exam_light_score,exam_heavy_score,text_assignment_negative_tfidf,text_assignment_positive_tfidf,text_assignment_tfidf,text_attendance_negative_tfidf,text_attendance_positive_tfidf,text_attendance_tfidf,text_exam_negative_tfidf,text_exam_positive_tfidf,text_exam_tfidf,text_grading_negative_tfidf,text_grading_positive_tfidf,text_grading_tfidf,text_negative_ratio,text_neutral_ratio,text_positive_ratio,text_teaching_negative_tfidf,text_teaching_positive_tfidf,text_teaching_tfidf,text_teamwork_negative_tfidf,text_teamwork_positive_tfidf,text_teamwork_tfidf,top_tfidf_terms,sample_review
329,2168580,0.6194234326499153,0.4839062176281203,0.9356302677007706,4.678151338503853,20,98,4.71,0.942,0.89796,0.10204,0.428571,0.571428,0.75,0.25,0.443877,0.081632,0.496428,0.335714,0.0,0.165947,0.116199,0.0,0.0,0.0,0.0,0.028684,0.028684,0.0,0.0,0.0,0.0,0.05,0.95,0.0,0.034285,0.034285,0.0,0.0,0.0,"토론, 영어, 교수님이, 토론은, 루브릭, 주제가, fun, 영어를, 원어민, you, 되게, 좋았지만, 재밌으시고, 퀴즈, 루브릭만, 유쾌하시고, 토론도, 주제를, 분은, 글로벌","퀴즈 두 번 토론 두 번 있어요! 저는 개인적으로 영어 회화가 능숙하지는 않아요 일상 대화는 가능하나 토론 주제가 정해져있어서 더 어려웠던 것 같아요,, 무엇보다 15분 전에 주제를 주기 때문에 미리 준비해갈 수 없"
330,43437,0.6193913402925957,0.4944667472652475,0.9108820573564081,4.554410286782041,20,118,4.82,0.964,0.440679,0.559323,0.949153,0.050847,0.813559,0.18644,0.144068,0.65678,0.39661,0.402966,0.025,0.137078,0.117454,0.0,0.0,0.0,0.0,0.095479,0.095479,0.0,0.087017,0.087017,0.05,0.0,0.95,0.0,0.052075,0.052075,0.0,0.0,0.0,"류창국, 과제는, 시험은, 열역학, 한글로, 가르쳐주십니다, 비슷한, 교수님이십니다, 과제, 마지막에, 최고, 비율, 부분, 한국어로, 평균보다, 중간, 해주시고, 다시, 좋고, 100퍼","100퍼 온라인 사전 제작 수업으로 들었고, 강의력이 매우 좋으심. 중간고사 1주 전에 퀴즈 한 번 (두문제 정도) 봤고, 과제도 챕터 끝날 때마다 내주시는데 양은 적당했음. 시험 내용은 기출이나 과제 문제로 준비하"
331,2315360,0.6190561079906989,0.4945131115090241,0.909656433114607,4.548282165573035,20,72,4.68,0.936,0.485916,0.514085,0.936619,0.063381,0.866197,0.133804,0.09155,0.816901,0.393662,0.411267,0.0,0.061321,0.042938,0.0,0.0,0.0,0.0,0.055204,0.055204,0.0,0.141527,0.141527,0.05,0.05,0.9,0.0,0.118557,0.118557,0.0,0.05,0.011005,"내용은, 열심히, 교수님이, 반복해서, 내용을, 신택스, 트리, 교수님과, 자주, 하는, 본인만, 오피스, 많은, 챙겨주십니다, 면담을, 모습을, 들으면, 수업입니다, 들을, 듣고","본인만 열심히하면 됩니다. 강의가 어려워도, 두 번 듣고 세 번 들으면 이해할 수 있습니다. 그래도 어려우면 교수님과 면담을 통해 질문 드릴 수도 있습니다. 시험이 너무 어려워보여도, 결국 배운 내용을 응용하는 것이"
332,1937306,0.6189064124964992,0.5334526971004759,0.8182984150872203,4.0914920754361015,8,48,3.85,0.77,0.916667,0.083333,0.916667,0.083333,0.624999,0.374999,0.114584,0.75,0.458333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121778,0.121778,0.0,0.125,0.125,0.125,0.125,0.75,0.0,0.0,0.0,0.0,0.0,0.0,"식생, 문제는, 적어도, 중요하게, 얻어가는게, 학점이, 그런지, 배운, 않은, 있을, 14주치를, 오프라인이지만, 시험친, 다른과목처럼, 괴랄하게, 낼것을, 대비했지만, 15분전에, 안그럴거같다는, 쏟아부어야함","외부강사님이시지만 작년에도 강의를 맡은적 있기때문에 앞으로도 종종 식생 전공을 맡으실 수 있을것 같아 강의평을 남깁니다 우선 개념, 원리, 설명을 굉장히 중요하게 여기십니다. 시험문제도 다 저런걸 물어보는 형식입니다"
333,77448,0.6186071997349025,0.5057005986396497,0.8820559356238261,4.410279678119131,20,100,4.69,0.938,0.505,0.495,0.955,0.045,0.66,0.34,0.185,0.615,0.4035,0.396,0.0,0.122643,0.085877,0.0,0.0,0.0,0.0,0.179748,0.179748,0.0,0.038344,0.038344,0.0,0.1,0.9,0.0,0.111918,0.111918,0.0,0.0,0.0,"한국어로, 마지막에, 좋으시고, 한글로, 문제, 챕터, 끝날, 정리해주시는, 요약해주시는게, 요약도, 시험은, 조금, 과제는, 도움이, 2주에, 족보, 적당한, 짧게, 물리, 좋아요","강의력 엄청 좋으시고, 끝나고 한국어로 정리해주시는 것도 좋아요. 과제는 챕터 끝날 때마다 내주세요. 출튀 안 잡으시고 강의녹화 다 해주셔서 좋은거 같습니다. 시험공부의 경우 교안에 있는 문제 + 과제 + 유도 조금"
334,2087072,0.6186056889556164,0.5012440070090654,0.8924496134975692,4.462248067487846,17,57,4.47,0.894,0.298246,0.701754,0.587719,0.41228,0.903509,0.096491,0.08772,0.807018,0.472807,0.314912,0.0,0.108214,0.12629,0.0,0.0,0.0,0.0,0.088762,0.088762,0.0,0.195812,0.195812,0.0,0.117647,0.882353,0.0,0.030632,0.030632,0.0,0.0,0.0,"정형모, 10개, 과제는, 과제가, 있는, 나온다, 생각하면, 과제, 그게, 과제도, 하지만, 학점, 않은, 받았습니다, 시험은, 재산이다, 공부된다, 풀기만, 5문제나, 몇문제가",교수님 정말 친절하시고 학점도 매우 잘 주셔요!! 고체역학은 꼭 정형모 교수님꺼 들으세요!!
335,1612305,0.6184088749540164,0.5794154979262083,0.7093934213522354,3.5469671067611768,20,164,3.5,0.7,0.795732,0.204268,0.969512,0.030488,0.814025,0.185976,0.170732,0.527439,0.519207,0.264634,0.0,0.0,0.0,0.0,0.0,0.0,0.13345,0.089576,0.202796,0.0,0.064312,0.102656,0.4,0.3,0.3,0.115651,0.0,0.032677,0.0,0.0,0.0,"법학, 암기를, 전에, 헌법, 과목, 2학년때, 약술형, 다른, 시험범위, 힘들었던, 미화, 없음, 의미가, 일주일, 답안, 최악의, 하게, 시험, 암기, 나올",교수님깨서 학생들이 법학 입문을 하는 강의라는 걸 알고 계시기 때문에 어떤 관점이나 태도로 접근하면 좋은지 설명해 주십니다. 시험이 많이 부담되긴 하지만 그래도 배울게 아예없는 강의는 아닙니다!
336,1856288,0.6183184987676976,0.49314797121495496,0.9103830630574307,4.551915315287153,20,180,4.62,0.924,0.408334,0.591666,0.944445,0.055556,0.705556,0.294444,0.358334,0.302777,0.525555,0.303334,0.0,0.030661,0.021469,0.0,0.0,0.0,0.0,0.103035,0.103035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"알고리즘, 시간을, 생각할, 방식이, 재밌습니다, 수업이, ps, 문제를, 푸는데, 직접, 시간이, 영상으로, 풀이를, 부담스럽지, 문제, 수업은, 교수님이, 푸는, 재밌고, 배운",교수님이 유쾌하심 수업은 한국어 영어 전부 영상으로 올려주셔서 매우 좋음
337,2576306,0.6182536049671667,0.4732529683103222,0.9565884238331375,4.782942119165687,20,62,4.5,0.9,0.951613,0.048387,0.983871,0.016129,0.862903,0.137097,0.266129,0.338709,0.025806,0.957258,0.0,0.165947,0.116199,0.0,0.101806,0.044344,0.0,0.075231,0.075231,0.0,0.031892,0.031892,0.0,0.0,1.0,0.0,0.039678,0.039678,0.0,0.0,0.0,"4번이라, powerful한, 교수님과, 퀴즈가, 4번인데, 시험, 코드를, 번으로, 조교님들, 퀴즈를, 설명도, 직접, 바닥, 기었는데, 비플주셨어요, 재수강이였는데, 열정적임, 회복할, 편하기, 젛은거",시험 4번이라 복구할 기회가 많아서 좋은듯 질문하면 친절하게 잘해주시고 출석도 잘 변경해주심
338,78004,0.6182219326091528,0.5315234992070305,0.8205182772141051,4.102591386070525,10,50,4.62,0.924,0.32,0.68,0.94,0.06,0.58,0.42,0.25,0.5,0.294,0.564,0.0,0.278314,0.194881,0.0,0.0,0.0,0.0,0.408492,0.408492,0.0,0.450707,0.450707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"프랑스어, 문법, 동사변화, 문법에, 동사, 생초보는, 불어를, 싶으면, 말고, 단원이, 않는, 교수님은, 연습문제를, 기초가, 지금, 친절하시고, 기초, 수업이었어요, 끝날, 풀어서","노윤채 교수님은 사랑입니다♡ 원래 프랑스 문법에 대해 거부감이 엄청 많앗고 옛날에 기초 프랑스어 1,2도 썰리고 재수강하고 고군분투해서 걱정스러웠습니다. 졸업은 해야겟고ㅠㅠㅠ수업에서 요구하는 대로 나름 성심껏(?) "
339,2249282,0.6181837543914308,0.49817236681494603,0.8982103254032286,4.491051627016144,20,114,4.54,0.908,0.561403,0.438596,0.416666,0.583333,0.736842,0.263158,0.057017,0.885965,0.692106,0.073684,0.0,0.183964,0.128815,0.0,0.215763,0.093981,0.0,0.040275,0.040275,0.0,0.096204,0.096204,0.05,0.0,0.95,0.0,0.034285,0.034285,0.0,0.0,0.0,"매주, 교수님이, 일찍, 토론, 과제, 천사이심, 어렵지, 좋으시고, 내용이, 글쓰기, 누가, 않습니다, 귀여우세요, 크게, 하는지, 기말만, 수업도, 않고, 귀여우시고, 부담스럽지","교수님은 우선 엄청 착하세요, 아래에 전반적으로 강의에 대한 내용 많이 있는 것 같으니 제가 느낀걸 말씀해드리자면 교수님은 기본적으로 토론에 대해서 채점은 안하나 누가 열심히 하고 정답에 근접한 내용의 발언을 하는지"
340,2576375,0.6179991025447654,0.48842270738674964,0.9203440245801356,4.601720122900678,20,74,4.78,0.956,0.790541,0.20946,0.993243,0.006757,0.756757,0.243243,0.527027,0.006757,0.40473,0.394594,0.0,0.030661,0.021469,0.0,0.0,0.0,0.06073,0.028803,0.045428,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.110789,0.110789,0.0,0.0,0.0,"과제도, 공기수는, 2학기때는, 공기수, 전자출결이라, 적당히, 안하셔서, 평점, 편하게, 분이라, 성격이, 지루하지, 강의력은, 해주시는데, 수준으로, 학생들, 좋으시고, 강의력, 진도, 최고",과제 귀찮다고 찡찡대는 친구는 인생을 얼마나 편하게 살아온 친구인지는 모르지만 그냥 과제는 거의 없다시피 한다고 봐도 됨 시험은 거의 연습문제 수준으로 나오고 어려울 것 같은 건 그냥 내겠다고 예고도 하심 진도 밀린
341,2249328,0.6170169609063205,0.5188373308657785,0.8461027643342521,4.230513821671261,20,93,4.37,0.874,0.301075,0.698924,0.827957,0.172043,0.715054,0.284946,0.263441,0.489247,0.417742,0.382796,0.0,0.061321,0.042938,0.0,0.0,0.0,0.0,0.215601,0.227779,0.0,0.064312,0.064312,0.05,0.1,0.85,0.0,0.0,0.0,0.0,0.0,0.0,"인생에, 계절로, 시험은, 여름, 필수과제, 같아요, 대해, 과제는, 다시, 내용은, 달달, 필수과제가, 있어요, 평소과제, 아는거, 평소과제는, 있었으면, 나에, 만점, 서술형은",22년 여름 계절로 들었어요 과제는 올 만점이고 중간 25점 만점에 23점 기말 30점 만점에 29점으로 에쁠이네요 공대 막학년이고 이런거에 관심 많아서 그런지 티비 프로그램으로 자주 봤던 내용들도 많고 쉽게 받아가
342,44058,0.6169447754505288,0.5089230628128927,0.8689954382716799,4.344977191358399,20,236,4.53,0.906,0.377118,0.622881,0.77966,0.220338,0.701272,0.298729,0.192796,0.584746,0.492372,0.308051,0.0,0.182173,0.127561,0.0,0.0,0.0,0.0,0.163154,0.163154,0.0,0.064312,0.064312,0.05,0.05,0.9,0.0,0.032677,0.032677,0.0,0.05,0.011005,"교수님이, 성적은, 나옴, 성적도, 계속, 조금, 되게, 현장에서, 열정적이고, 영어, 친절하시고, 짜게, 열정적이시고, 실시간, 되는데, 주는, 쓰고, 그러나, 그거, 평균보다",교수님 열정적이고 착해요 말을 느리게해서 이해하기 쉬워요
343,77401,0.6165422852423308,0.5498104556565457,0.7722498876091629,3.8612494380458147,20,446,3.78,0.756,0.532585,0.467416,0.814607,0.185393,0.614607,0.385393,0.134831,0.741573,0.921123,0.041348,0.0,0.150456,0.126822,0.0,0.112039,0.048802,0.0,0.02652,0.02652,0.0,0.070236,0.070236,0.15,0.2,0.65,0.0,0.103887,0.103887,0.0,0.2,0.055024,"정치, 1차, 피드백, 에세이, 얘기, 최종, 시사, 정치적, 에세이를, 본인이, 쓰면, 면담, 맞춰서, 4월까지는, 개인, 주제, 최종에세이, 발언을, 교수님께서, 생각에",수업 진행 방식은 일단 각기 다른 분야의 책을 8권 정도 제시하십니다. 그 중 관심 있는 분야의 책을 고르고 읽은 뒤 챕터 하나를 선정해서 요약을 하고 논평을 합니다. 이후 최종 에세이 주제를 정하고 개인 발표(주제
344,2168672,0.6161715506442682,0.5391617091394545,0.7958611808221671,3.979305904110835,20,152,3.83,0.766,0.891447,0.108552,0.967105,0.032895,0.713815,0.286185,0.25658,0.407895,0.481579,0.307237,0.0,0.0,0.053046,0.0,0.101806,0.044344,0.09473,0.081541,0.154825,0.301634,0.0,0.135602,0.15,0.4,0.45,0.0,0.033805,0.033805,0.0,0.0,0.0,"독학, 없어서, 어렵게, 기말, 시험은, 번으로, 아무도, 영어, 목소리, 시험이, 100, 발음, 그렇다고, 알아듣기, 편은, 주는, 국제어, 어렵습니다, 아닌, 않지만",인풋 대비 성적이 잘 나온다고 해서 믿고 수강했다가 힘들었어요… 성적미화과목.. 교수님 강의 전달력이 높은 편은 아니라 한두번 들으려고 해보다 결국 수업시간에 딴짓하고 있는 자신을 보게 되실 겁니다. 강의시간에 나온
345,1771992,0.6156656379115837,0.5008157872070516,0.8836486228888253,4.4182431144441265,20,209,3.98,0.796,0.747596,0.252404,0.680288,0.319711,0.776442,0.223558,0.420673,0.139423,0.399519,0.400722,0.0,0.0,0.0,0.0,0.0,0.0,0.112232,0.086919,0.129822,0.235289,0.128623,0.254489,0.1,0.15,0.75,0.0,0.059843,0.059843,0.0,0.110795,0.024386,"시험은, 온라인, 그래도, 감사했습니다, 강의는, 강의력은, 강의만, 출석도, 아캠, 좋으신데, 들어도, 해주셔서, 주셔서, 같아요, 항상, 성적을, 아니라, 잼관이라, 밑분, 전개되어",따라가기 벅차긴 하지만 문과 경영대생이 어떤 방향으로 나아가가 전공을 살릴 수 있을지를 제시해주는 수업을 해주십니다. 교안ppt를 주셔서 혼자 GPT와 함께 공부할 수 있어요. 시험은 객관식으로 나와서 정 모르겠으면
346,2893087,0.6156396422558768,0.4918590342852881,0.9044610608539169,4.522305304269584,5,45,4.82,0.964,0.588889,0.411111,0.955555,0.044444,0.511112,0.488889,0.5,0.011111,0.4,0.4,0.0,0.122643,0.085877,0.0,0.0,0.0,0.0,0.227602,0.227602,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.234856,0.234856,0.0,0.0,0.0,"과목이, 자체가, 복전생인, 별이다섯개, 수학노베, 계산이고, 미리미리미리미리공부하세요제발양도개많음, 과제창, 열면, 메모하세요, 80문제, 풀기였는데, 개오래걸리니까미리미리미리하세요, 상태이긴, 작게말했음, 터져요, 높았는데a0받고, 잘해주시니까, 힘들어하는, 어떤건지",화공 수업 이해하기 힘들었던 복전생인 나도 이해하면서 강의 들음. 진짜 강의력 별이다섯개. 출튀 안 잡으심. 그리고 계산 힘들어하는 수학노베 복전생인 입장에서 중간기말이 개념 OX 문제로 나온다는 것도 큰 메리트. 
347,46794,0.6148511660901554,0.5186989649483204,0.8392063020877708,4.196031510438854,20,179,3.78,0.756,0.497206,0.502794,0.122905,0.877095,0.642458,0.357542,0.01676,0.969275,0.862569,0.088827,0.0,0.150456,0.105352,0.0,0.114791,0.05,0.0,0.123396,0.137738,0.0,0.243655,0.243655,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.893788,0.211846,"수업이, 조원, 기간에, 최종, 개인, 최종에세이가, 조별, 팀으로, 에세이, 거의, 휴강도, 제일, 글쓰기, 하지만, 마지막, 종강, 중요할, 부담, 있는, 활동",시험 없고 팀플만 하는데 그렇게 부담 될 수준은 아닙니다 마지막 글쓰기 과제가 있는데 힘 많이 안 주고 분량 지키고 근거 부분만 열심히 썼어요. 무난하게 에이쁠 나왔습니다 아침 수업인 것만 감안하면 무난무난한 학점미
348,43652,0.6148332883580023,0.5083685608802427,0.8632509858061083,4.316254929030541,20,505,3.92,0.784,0.533664,0.466337,0.521782,0.478218,0.622772,0.377228,0.007921,0.983169,0.727822,0.026831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098511,0.098511,0.0,0.0,0.0,0.05,0.05,0.9,0.0,0.0,0.0,0.0,0.05,0.011005,"스피치, 토론, 이상철, 한번만, 편애, 찍히면, 설득스피치, 자기소개, 솔직히, 앞으로, 귀여우시고, 좋았고, 이론, 강평, 두번, 없고, 모르겠습니다, 보는, 같아요, 마지막",여름학기 신청해서 들었는데 생각보다 배운게 많고 좋았습니다. 남 앞에서 말하는걸 원래 잘 못했는데 이제 잘하게 된것 같아요
349,103684,0.6147832158950391,0.48821396735598804,0.9101114624861584,4.550557312430792,20,114,4.47,0.894,0.298245,0.701755,0.802631,0.197369,0.701754,0.298246,0.311404,0.377192,0.653509,0.149123,0.0,0.337268,0.236162,0.0,0.0,0.0,0.0,0.079308,0.079308,0.0,0.032419,0.032419,0.0,0.0,1.0,0.0,0.026038,0.026038,0.0,0.0,0.0,"과제, 못하면, 시험은, 한국어, 과제가, opengl, 선대나, 빨강, 파랑, 생각, 어렵고, 난이도가, 공부했고, 과제를, 들은, 조금, 신경써서, 제대로, 과제는, 생각합니다",※ 금학기 기준 맥(애플실리콘) 에서 과제(테스트)하는 법 ※ ★제출은 Mac Compatible도 안 받으시므로 윈도우/리눅스에서 최종 작성/확인 필요★ 맥에서만 돌릴거면 GLAD 필요없고 &lt;OpenGL/gl
350,45293,0.6147451784679575,0.5018112512389892,0.8782576753355504,4.391288376677752,7,47,4.55,0.91,0.914894,0.085107,0.946809,0.053192,0.734043,0.265958,0.021277,0.904256,0.331915,0.496809,0.0,0.386532,0.270657,0.0,1.0,0.435575,0.0,0.080278,0.080278,0.0,0.341246,0.432367,0.0,0.142857,0.857143,0.0,0.0,0.0,0.0,0.142857,0.031442,"퀴즈, 환기초, 환공개, 공대수업답지않은, 지식적인, 학점따기가, 6시간보고, 찍어주셨는데, 찍어준데서, 수업진짜개졸리고, 중요한것도, 교수님은강조하셨다고하는데, 강조가, 교수님마음만알수있는강조다, 시험도어떻게준비해야할지몰라서, 스트레스받았고, 전날하기는하지만, 스트레스많이받았습니다, 어디까지채워주시는지는잘모르겠어요, 계획은",환기초 환공개 알죠? 전 수업 재밌었습니다. 공대수업답지않은 지식적인 부분이 많습니다. 새로운 부분을 배우는게 재밌었습니다. 학점은 잘주시는 편인것 같습니다. 다만 학생들이 공부를 너무 안해서 학점따기가 쉽습니다. 
351,43950,0.6140624320597364,0.5144106658354641,0.8465832199163719,4.2329160995818595,20,81,4.54,0.908,0.438272,0.561729,0.444445,0.555556,0.641976,0.358025,0.234568,0.518518,0.695679,0.093827,0.0,0.286996,0.20096,0.0,0.193004,0.084068,0.0,0.165429,0.207282,0.0,0.134021,0.165914,0.0,0.25,0.75,0.0,0.309181,0.374896,0.0,0.524719,0.139874,"교직, 매주, 갓명숙, 팀플, 레포트로, 토론에, 강의력, 같은데, 기말, 같은, 생각합니다, 다른, 가장, 않을, 토론이, 뭐합니까, 상호평가가, 중간, 같아요, 출석이나",들었던 교직 과목중 가장 집중이 잘 됐던 것 같아요 아마 화면 너머로도 교수님의 카리스마가 느껴져서 그런 것 같네요 다만 점수를 굉장히 후하게 주셨고 중간 기말 팀플 과제인데 제 생각엔 팀플 점수로 학점이 결정된 것
352,103780,0.6136644660319444,0.5011755801642578,0.8761385330565463,4.380692665282732,20,361,3.91,0.782,0.336565,0.663435,0.914127,0.085873,0.691136,0.308864,0.196676,0.551246,0.707756,0.060249,0.0,0.243862,0.192226,0.0,0.191086,0.083233,0.0,0.052453,0.078386,0.0,0.031892,0.031892,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,"출튀는, 글쓰기, 과제, 적은, 과제가, 많긴, 불가, 개인, 들어도, 관련, 수업에서, 배려해주십니다, 그래도, 수업시간에, 창글, 열심히, 한번만, 보고, 피드백을, 안들어도","교수님께서 학생을 많이 배려해주십니다. 중간고사와 글쓰기 과제, 피드백을 중심으로 평가가 진행되고 좋은 점수 받기 어렵지 않은 강의입니다"
353,43760,0.6136640644287392,0.5090983111883277,0.8576508219896994,4.288254109948497,20,63,4.38,0.876,0.880953,0.119048,0.984127,0.015873,0.626984,0.373016,0.190476,0.603175,0.398413,0.398413,0.0,0.122643,0.085877,0.0,0.0,0.0,0.0,0.118254,0.144774,0.0,0.141527,0.141527,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,"프랑스어, 유베이신, 분들은, 중요하다고, 교수님이, 외우면, 프랑스어를, 노베이신, 수요일, 노베인, 노베, 그래도, 분들도, 받을, 일주일에, 어렵지, 엄청, 강의였습니다, 암기, 교수님께서",제가 프랑스어를 좋아해서 그런지 저는 너무 만족한 강의였습니다. 저는 아예 초보인데도 만점 받을 정도로 노력하면 충분히 할 수 있어용
